Customer ID,age,workclass,education,marital-status,occupation,relationship,sex,hours-per-week,Response,capital-loss,num-products,capital-gain
36444,32,Private,Assoc-voc,Never-married,Other-service,Not-in-family,Male,40,No,0,11,
36445,29,?,Bachelors,Married-spouse-absent,?,Not-in-family,Female,4,No,0,13,
36446,21,Local-gov,Some-college,Never-married,Prof-specialty,Own-child,Female,25,No,0,10,
36447,31,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Male,40,Yes,0,9,
36448,42,Private,Some-college,Divorced,Exec-managerial,Unmarried,Female,45,No,0,10,
36449,19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,25,No,0,9,
36450,63,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,60,Yes,0,15,9999.9
36451,34,Local-gov,Bachelors,Never-married,Adm-clerical,Own-child,Male,18,No,0,13,
36452,38,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,40,No,0,10,
36453,19,Private,Some-college,Never-married,Other-service,Own-child,Female,20,No,0,10,
36454,34,Private,HS-grad,Divorced,Craft-repair,Own-child,Male,40,No,0,9,
36455,21,Private,HS-grad,Never-married,Other-service,Not-in-family,Male,40,No,0,9,
36456,27,Private,Some-college,Never-married,Sales,Not-in-family,Male,32,No,0,10,
36457,63,Self-emp-not-inc,HS-grad,Widowed,Farming-fishing,Unmarried,Male,60,No,0,9,
36458,25,Private,Bachelors,Never-married,Prof-specialty,Own-child,Male,20,No,0,13,
36459,51,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,60,No,0,10,
36460,50,Private,Masters,Married-civ-spouse,Sales,Husband,Male,40,No,0,14,
36461,63,Private,HS-grad,Divorced,Adm-clerical,Other-relative,Female,40,No,0,9,
36462,53,Private,Some-college,Married-spouse-absent,Sales,Not-in-family,Female,40,No,0,10,
36463,18,Self-emp-inc,12th,Never-married,Farming-fishing,Own-child,Male,10,No,0,8,
36464,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,9,517.8
36465,32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,50,No,0,9,
36466,19,Private,11th,Never-married,Other-service,Unmarried,Female,40,No,0,7,
36467,41,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,Male,45,No,0,13,
36468,29,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Male,37,No,0,9,
36469,66,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,10,381.8
36470,57,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,55,Yes,0,13,
36471,49,Self-emp-not-inc,5th-6th,Married-civ-spouse,Other-service,Husband,Male,40,Yes,0,3,
36472,36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,10,
36473,33,Private,Assoc-voc,Never-married,Other-service,Unmarried,Female,10,No,0,11,
36474,46,Federal-gov,11th,Never-married,Other-service,Other-relative,Male,40,No,0,7,
36475,27,Private,Bachelors,Divorced,Adm-clerical,Unmarried,Female,16,No,0,13,
36476,24,Private,HS-grad,Never-married,Adm-clerical,Own-child,Male,40,No,2339,9,
36477,17,Private,10th,Never-married,Sales,Own-child,Female,14,No,0,6,
36478,32,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,40,No,0,9,
36479,40,Self-emp-inc,HS-grad,Never-married,Other-service,Not-in-family,Female,65,No,0,9,
36480,35,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,Male,50,No,0,13,
36481,22,Private,Some-college,Never-married,Adm-clerical,Own-child,Female,30,No,0,10,
36482,41,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Female,30,No,0,9,
36483,75,?,HS-grad,Widowed,?,Not-in-family,Female,9,No,0,9,
36484,22,Private,Bachelors,Never-married,Sales,Not-in-family,Female,40,No,0,13,
36485,45,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,13,
36486,46,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,50,Yes,0,13,
36487,50,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,40,No,0,9,
36488,31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
36489,47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,14,
36490,36,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Own-child,Male,20,No,0,9,
36491,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,9,
36492,23,Private,Some-college,Never-married,Other-service,Not-in-family,Male,50,No,0,10,
36493,28,Private,Some-college,Never-married,Adm-clerical,Own-child,Male,40,No,0,10,
36494,44,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,40,Yes,0,9,
36495,47,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,40,Yes,0,9,
36496,61,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,45,Yes,0,9,1502.4
36497,50,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,4,
36498,54,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,0,14,
36499,18,Private,11th,Never-married,Machine-op-inspct,Own-child,Male,40,No,0,7,
36500,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,10,
36501,44,Private,HS-grad,Never-married,Other-service,Own-child,Male,40,No,0,9,
36502,50,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,14,
36503,32,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Male,60,No,0,9,
36504,48,Private,Masters,Divorced,Prof-specialty,Not-in-family,Male,25,No,0,14,
36505,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,60,Yes,0,9,
36506,34,Self-emp-not-inc,11th,Married-civ-spouse,Farming-fishing,Husband,Male,72,No,0,7,
36507,31,Private,Bachelors,Never-married,Prof-specialty,Own-child,Female,40,No,0,13,
36508,43,Self-emp-inc,Doctorate,Never-married,Prof-specialty,Not-in-family,Male,45,Yes,0,16,9999.9
36509,33,Private,Assoc-voc,Separated,Prof-specialty,Not-in-family,Male,40,No,0,11,
36510,62,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Female,40,No,0,10,
36511,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
36512,55,Private,HS-grad,Widowed,Tech-support,Not-in-family,Male,40,No,0,9,
36513,42,Self-emp-inc,Assoc-voc,Never-married,Craft-repair,Own-child,Male,40,No,0,11,
36514,42,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,40,Yes,0,10,1502.4
36515,23,Private,10th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,6,
36516,63,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Female,40,No,0,10,
36517,23,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,11,
36518,32,Private,HS-grad,Never-married,Other-service,Own-child,Male,35,No,0,9,290.7
36519,30,Private,1st-4th,Separated,Priv-house-serv,Other-relative,Female,30,No,0,2,
36520,50,Federal-gov,HS-grad,Never-married,Adm-clerical,Own-child,Male,40,No,0,9,
36521,19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Female,40,No,0,10,
36522,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
36523,45,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,Female,40,No,0,9,
36524,51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,50,Yes,0,13,
36525,29,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,46,Yes,0,10,
36526,18,?,Some-college,Never-married,?,Own-child,Female,16,No,0,10,
36527,64,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,40,Yes,0,9,
36528,58,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,38,Yes,0,9,
36529,43,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,45,Yes,0,14,
36530,27,Private,Bachelors,Never-married,Tech-support,Not-in-family,Male,50,No,0,13,
36531,40,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Male,45,Yes,0,13,
36532,25,Private,Some-college,Never-married,Other-service,Not-in-family,Male,40,No,0,10,217.4
36533,27,Private,Bachelors,Never-married,Adm-clerical,Own-child,Male,35,No,0,13,
36534,54,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,14,
36535,25,Private,1st-4th,Never-married,Farming-fishing,Not-in-family,Male,40,No,0,2,
36536,39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,9,
36537,51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Male,60,Yes,0,13,
36538,29,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,50,No,2129,10,
36539,49,Federal-gov,Some-college,Divorced,Exec-managerial,Not-in-family,Male,40,No,0,10,
36540,29,?,HS-grad,Married-civ-spouse,?,Husband,Male,40,No,0,9,240.7
36541,39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,30,No,0,9,
36542,51,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,Male,30,No,0,16,
36543,50,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,7,
36544,39,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,40,Yes,0,10,
36545,23,?,Bachelors,Never-married,?,Not-in-family,Male,35,No,0,13,
36546,24,Private,Bachelors,Never-married,Other-service,Not-in-family,Male,55,No,0,13,
36547,43,Private,Prof-school,Divorced,Prof-specialty,Unmarried,Female,35,Yes,0,15,1502
36548,60,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,84,Yes,0,13,438.6
36549,20,Private,Some-college,Never-married,Other-service,Own-child,Female,40,No,0,10,
36550,60,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,0,13,
36551,35,Private,Bachelors,Divorced,Prof-specialty,Unmarried,Female,36,No,0,13,
36552,41,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,50,Yes,0,13,
36553,31,Private,Some-college,Divorced,Adm-clerical,Unmarried,Female,40,No,0,10,
36554,59,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,11,
36555,45,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Female,45,No,0,9,
36556,43,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Female,5,Yes,0,15,
36557,20,?,Some-college,Never-married,?,Own-child,Male,30,No,0,10,
36558,25,Private,Bachelors,Never-married,Exec-managerial,Own-child,Male,45,No,0,13,465
36559,33,Private,Masters,Never-married,Sales,Not-in-family,Female,40,No,0,14,
36560,68,?,Masters,Married-civ-spouse,?,Husband,Male,30,No,1510,14,
36561,37,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,55,Yes,0,14,
36562,31,State-gov,Assoc-voc,Married-civ-spouse,Sales,Husband,Male,40,Yes,0,11,
36563,31,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
36564,31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,Male,40,No,1902,9,
36565,51,Private,HS-grad,Divorced,Other-service,Not-in-family,Male,80,No,0,9,
36566,20,?,Some-college,Never-married,?,Not-in-family,Male,25,No,0,10,
36567,50,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,16,1502.4
36568,19,?,7th-8th,Married-spouse-absent,?,Not-in-family,Female,35,No,0,4,
36569,30,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,Female,40,No,0,11,
36570,32,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,40,No,0,9,
36571,61,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,18,No,0,14,
36572,43,Private,Bachelors,Never-married,Sales,Own-child,Female,40,No,0,13,
36573,21,Private,HS-grad,Never-married,Other-service,Not-in-family,Female,25,No,2001,9,
36574,32,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,0,11,
36575,41,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,60,No,0,10,
36576,27,Private,Some-college,Never-married,Other-service,Own-child,Male,10,No,0,10,
36577,23,Private,Bachelors,Never-married,Prof-specialty,Own-child,Female,30,No,0,13,
36578,52,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,Male,48,Yes,0,11,
36579,38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,60,Yes,0,13,
36580,18,?,HS-grad,Never-married,?,Own-child,Female,15,No,0,9,
36581,25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,40,No,0,13,
36582,38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,55,Yes,0,10,
36583,39,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Male,40,No,0,11,
36584,64,Self-emp-inc,Some-college,Widowed,Exec-managerial,Unmarried,Female,70,No,0,10,
36585,31,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Female,99,Yes,0,15,
36586,56,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,45,Yes,0,10,729.8
36587,40,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,40,No,0,10,
36588,39,Private,Some-college,Never-married,Craft-repair,Own-child,Male,40,No,0,10,
36589,50,Private,Some-college,Separated,Sales,Unmarried,Female,40,No,0,10,
36590,23,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,40,No,0,9,
36591,41,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,70,Yes,0,14,
36592,37,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,Yes,0,13,
36593,52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,9,1502.4
36594,29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
36595,62,Private,1st-4th,Married-civ-spouse,Other-service,Husband,Male,40,No,0,2,
36596,41,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Female,40,No,0,9,
36597,47,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Male,40,Yes,0,9,
36598,25,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,9,
36599,22,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,20,No,0,9,
36600,42,Private,HS-grad,Divorced,Tech-support,Unmarried,Female,36,No,0,9,
36601,27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,50,No,0,13,
36602,33,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,7,
36603,37,Private,Masters,Married-civ-spouse,Sales,Husband,Male,50,Yes,0,14,
36604,29,Self-emp-not-inc,9th,Widowed,Other-service,Unmarried,Female,27,No,0,5,
36605,49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,43,No,0,9,
36606,67,?,Some-college,Married-civ-spouse,?,Husband,Male,16,No,0,10,241.4
36607,44,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,9,
36608,47,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,4,
36609,49,Private,HS-grad,Divorced,Other-service,Not-in-family,Female,40,No,0,9,
36610,37,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,501.3
36611,41,Private,HS-grad,Married-civ-spouse,Sales,Wife,Female,50,Yes,0,9,1502.4
36612,19,Private,HS-grad,Never-married,Other-service,Own-child,Male,40,No,0,9,
36613,22,Private,HS-grad,Never-married,Other-service,Not-in-family,Male,70,No,0,9,
36614,45,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,Yes,0,7,438.6
36615,24,Private,Some-college,Never-married,Sales,Own-child,Female,25,No,0,10,
36616,67,Local-gov,7th-8th,Married-civ-spouse,Protective-serv,Husband,Male,40,No,0,4,
36617,28,Private,Some-college,Never-married,Machine-op-inspct,Own-child,Male,40,No,0,10,
36618,22,?,Assoc-acdm,Never-married,?,Own-child,Male,40,No,0,12,
36619,57,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,11,
36620,68,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,Female,28,No,0,9,
36621,23,?,Some-college,Never-married,?,Own-child,Female,30,No,1719,10,
36622,49,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Male,40,No,0,9,
36623,42,Private,Masters,Never-married,Sales,Not-in-family,Male,65,No,0,14,
36624,61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,9,
36625,47,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,Male,40,No,0,4,
36626,22,Private,11th,Never-married,Craft-repair,Not-in-family,Male,40,No,0,7,
36627,58,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,50,Yes,0,16,768.8
36628,50,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,Male,60,Yes,0,16,768.8
36629,34,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,10,
36630,59,?,HS-grad,Divorced,?,Unmarried,Female,35,No,0,9,
36631,42,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,45,No,0,13,
36632,20,Private,11th,Never-married,Farming-fishing,Own-child,Male,40,No,0,7,
36633,27,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,Male,40,No,0,10,
36634,50,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,60,Yes,0,9,
36635,63,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,10,1502.4
36636,32,Private,Some-college,Never-married,Protective-serv,Not-in-family,Female,40,No,0,10,
36637,37,State-gov,Assoc-voc,Divorced,Protective-serv,Unmarried,Male,40,No,0,11,
36638,63,Self-emp-not-inc,10th,Divorced,Craft-repair,Not-in-family,Male,20,No,0,6,
36639,22,Private,Some-college,Never-married,Adm-clerical,Own-child,Female,20,No,0,10,
36640,24,Private,Some-college,Never-married,Sales,Not-in-family,Female,25,No,0,10,
36641,40,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,40,No,0,10,
36642,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
36643,30,Self-emp-not-inc,Some-college,Divorced,Prof-specialty,Unmarried,Male,50,No,0,10,
36644,38,?,11th,Divorced,?,Unmarried,Female,20,No,0,7,
36645,34,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,6,
36646,21,Private,Some-college,Never-married,Other-service,Own-child,Male,30,No,0,10,
36647,56,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Male,43,No,0,9,
36648,38,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,12,
36649,32,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,Male,40,No,0,12,217.4
36650,45,Private,Some-college,Married-spouse-absent,Other-service,Not-in-family,Female,24,No,0,10,
36651,64,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,40,No,0,9,
36652,30,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,0,13,
36653,32,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,70,Yes,0,13,
36654,26,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Male,40,No,0,9,
36655,46,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,30,Yes,0,9,
36656,55,Federal-gov,7th-8th,Married-civ-spouse,Adm-clerical,Husband,Male,72,No,0,4,
36657,51,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,Male,8,Yes,0,10,
36658,62,Local-gov,HS-grad,Divorced,Craft-repair,Not-in-family,Male,40,No,0,9,
36659,34,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,40,Yes,0,13,
36660,54,Local-gov,Some-college,Divorced,Exec-managerial,Other-relative,Female,40,No,0,10,
36661,35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,40,No,0,13,
36662,28,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,48,No,0,13,
36663,17,Private,12th,Never-married,Other-service,Own-child,Female,16,No,0,8,
36664,22,Private,Some-college,Never-married,Other-service,Own-child,Female,35,No,0,10,
36665,67,Self-emp-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,48,No,0,4,
36666,43,Self-emp-not-inc,Some-college,Never-married,Sales,Not-in-family,Male,65,No,0,10,
36667,57,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Male,40,Yes,0,11,
36668,38,Private,HS-grad,Divorced,Priv-house-serv,Unmarried,Female,35,No,0,9,
36669,19,Private,HS-grad,Never-married,Sales,Own-child,Female,25,No,0,9,
36670,34,Private,HS-grad,Never-married,Tech-support,Other-relative,Female,40,No,0,9,
36671,50,?,Assoc-voc,Never-married,?,Unmarried,Female,16,No,0,11,
36672,33,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Female,40,No,0,9,
36673,18,Private,Some-college,Never-married,Other-service,Own-child,Male,20,No,0,10,
36674,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,5,No,0,13,
36675,32,Private,HS-grad,Never-married,Tech-support,Not-in-family,Male,45,No,0,9,
36676,25,Private,HS-grad,Never-married,Adm-clerical,Own-child,Female,40,No,0,9,
36677,29,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Male,40,No,0,13,
36678,33,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,0,9,
36679,34,Private,HS-grad,Never-married,Tech-support,Own-child,Male,40,No,0,9,
36680,21,?,HS-grad,Never-married,?,Own-child,Male,40,No,0,9,
36681,23,Private,10th,Never-married,Handlers-cleaners,Not-in-family,Male,40,No,0,6,
36682,21,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,10,
